,Time,PSEforecast,Load,AR
65348,2022-06-16 19:00:00+00:00,17200.0,16737.938,20545.68340029902
65349,2022-06-16 20:00:00+00:00,17000.0,16365.238,19540.827193890684
65350,2022-06-16 21:00:00+00:00,15950.0,15275.163,18310.05060967454
65351,2022-06-16 22:00:00+00:00,14650.0,14321.475,17289.334860449388
65352,2022-06-16 23:00:00+00:00,13950.0,13811.663,16782.48786078972
65353,2022-06-17 00:00:00+00:00,13650.0,13587.175,15421.646587070965
65354,2022-06-17 01:00:00+00:00,13500.0,13464.0,15315.099123771364
65355,2022-06-17 02:00:00+00:00,13150.0,13227.563,15159.024018860611
65356,2022-06-17 03:00:00+00:00,14450.0,13555.15,15919.389240922093
65357,2022-06-17 04:00:00+00:00,16750.0,15258.9,17526.676004764005
65358,2022-06-17 05:00:00+00:00,18400.0,16909.338,18957.15567490684
65359,2022-06-17 06:00:00+00:00,19450.0,18065.375,19863.209453200157
65360,2022-06-17 07:00:00+00:00,19950.0,18859.7,20195.331915684
65361,2022-06-17 08:00:00+00:00,20100.0,18622.813,20467.655825665643
65362,2022-06-17 09:00:00+00:00,20200.0,18750.05,20603.65605708846
65363,2022-06-17 10:00:00+00:00,20100.0,18623.938,20620.0464303458
65364,2022-06-17 11:00:00+00:00,19950.0,18511.275,20455.501733942077
65365,2022-06-17 12:00:00+00:00,19450.0,18389.613,20441.74247206164
65366,2022-06-17 13:00:00+00:00,19400.0,18770.375,20431.861279692792
65367,2022-06-17 14:00:00+00:00,19100.0,18894.275,20553.433738728716
65368,2022-06-17 15:00:00+00:00,19000.0,18930.613,20596.92785161321
65369,2022-06-17 16:00:00+00:00,18750.0,18794.663,20592.368629634657
65370,2022-06-17 17:00:00+00:00,18750.0,18857.538,20693.253864010265
65371,2022-06-17 18:00:00+00:00,18750.0,18941.888,20595.477294559423
65372,2022-06-17 19:00:00+00:00,18700.0,18739.038,20040.092886475402
65373,2022-06-17 20:00:00+00:00,18150.0,18121.588,18957.399508198123
65374,2022-06-17 21:00:00+00:00,16700.0,16820.713,17669.537308058516
65375,2022-06-17 22:00:00+00:00,15450.0,15654.35,16590.52956959505
65376,2022-06-17 23:00:00+00:00,14800.0,14963.538,15958.949119688525
65377,2022-06-18 00:00:00+00:00,14400.0,14500.05,13553.745325049462
65378,2022-06-18 01:00:00+00:00,14300.0,14319.075,13439.194533003836
65379,2022-06-18 02:00:00+00:00,13800.0,13933.988,13101.36261556195
65380,2022-06-18 03:00:00+00:00,14300.0,14020.338,13002.137195652358
65381,2022-06-18 04:00:00+00:00,15750.0,14953.213,13412.814684814904
65382,2022-06-18 05:00:00+00:00,17300.0,16174.65,14255.066356288384
65383,2022-06-18 06:00:00+00:00,18450.0,17293.2,15096.521875454517
65384,2022-06-18 07:00:00+00:00,19050.0,17939.088,15799.039657431484
65385,2022-06-18 08:00:00+00:00,19350.0,18348.175,16120.609764470828
65386,2022-06-18 09:00:00+00:00,19300.0,18224.788,16336.404529117859
65387,2022-06-18 10:00:00+00:00,19150.0,18189.213,16487.808714614956
65388,2022-06-18 11:00:00+00:00,19200.0,17789.075,16735.582614202518
65389,2022-06-18 12:00:00+00:00,18500.0,17542.088,16746.570893265976
65390,2022-06-18 13:00:00+00:00,18350.0,17366.225,16934.32395824446
65391,2022-06-18 14:00:00+00:00,18350.0,17512.313,17077.809484823207
65392,2022-06-18 15:00:00+00:00,18250.0,17758.075,17140.966847767784
65393,2022-06-18 16:00:00+00:00,18250.0,17878.938,17350.96582404612
65394,2022-06-18 17:00:00+00:00,18250.0,17912.088,17573.470683717373
65395,2022-06-18 18:00:00+00:00,18250.0,17833.163,17846.28478632612
65396,2022-06-18 19:00:00+00:00,18350.0,17854.125,17944.79198299318
65397,2022-06-18 20:00:00+00:00,17600.0,17319.525,17555.811576868928
65398,2022-06-18 21:00:00+00:00,16350.0,15981.663,16772.718832612118
65399,2022-06-18 22:00:00+00:00,15100.0,14947.975,16051.468570852428
65400,2022-06-18 23:00:00+00:00,14300.0,14334.45,15527.57381544975
65401,2022-06-19 00:00:00+00:00,13750.0,13967.175,14766.501258182296
65402,2022-06-19 01:00:00+00:00,13500.0,13634.8,14652.019166227488
65403,2022-06-19 02:00:00+00:00,13000.0,13096.913,14617.979786962962
65404,2022-06-19 03:00:00+00:00,12800.0,12877.938,15166.416155769473
65405,2022-06-19 04:00:00+00:00,13800.0,13355.463,16383.857081983291
65406,2022-06-19 05:00:00+00:00,14800.0,14205.413,17549.414817173485
65407,2022-06-19 06:00:00+00:00,15700.0,15043.65,18737.645195831075
65408,2022-06-19 07:00:00+00:00,16400.0,15644.463,19227.745856934678
65409,2022-06-19 08:00:00+00:00,16700.0,15967.975,19468.499154412875
65410,2022-06-19 09:00:00+00:00,16900.0,16149.463,19515.928803272167
65411,2022-06-19 10:00:00+00:00,16950.0,16122.263,19436.661593905174
65412,2022-06-19 11:00:00+00:00,17050.0,16192.85,19256.895541859325
65413,2022-06-19 12:00:00+00:00,17000.0,16042.85,19266.725158231533
65414,2022-06-19 13:00:00+00:00,16600.0,16052.938,19446.283624668158
65415,2022-06-19 14:00:00+00:00,16600.0,16445.788,19586.17657011827
65416,2022-06-19 15:00:00+00:00,17050.0,16795.4,19652.0474982687
65417,2022-06-19 16:00:00+00:00,17200.0,17140.538,19663.30260961425
65418,2022-06-19 17:00:00+00:00,17500.0,17363.863,19821.143995590646
65419,2022-06-19 18:00:00+00:00,17600.0,17479.988,19829.719855215677
65420,2022-06-19 19:00:00+00:00,17750.0,17560.425,19603.759105474855
65421,2022-06-19 20:00:00+00:00,17600.0,17373.438,18833.216978760727
65422,2022-06-19 21:00:00+00:00,16550.0,16310.938,17715.173116470098
65423,2022-06-19 22:00:00+00:00,15200.0,15377.275,16667.17379252379
65424,2022-06-19 23:00:00+00:00,14700.0,14831.938,16070.454215429436
65425,2022-06-20 00:00:00+00:00,14400.0,14529.488,14079.984313580557
65426,2022-06-20 01:00:00+00:00,14400.0,14410.363,13972.47193391923
65427,2022-06-20 02:00:00+00:00,14450.0,14267.163,13861.495802588091
65428,2022-06-20 03:00:00+00:00,16300.0,15013.8,14331.095377591111
65429,2022-06-20 04:00:00+00:00,19850.0,18025.938,15200.697430876731
65430,2022-06-20 05:00:00+00:00,21400.0,20334.588,16376.542627044015
65431,2022-06-20 06:00:00+00:00,22300.0,21539.288,17335.499843075213
65432,2022-06-20 07:00:00+00:00,22450.0,21820.75,18072.79443275722
65433,2022-06-20 08:00:00+00:00,22350.0,21847.125,18379.122746432407
65434,2022-06-20 09:00:00+00:00,22500.0,22229.438,18512.055065795546
65435,2022-06-20 10:00:00+00:00,22700.0,22661.938,18423.7150534975
65436,2022-06-20 11:00:00+00:00,22850.0,23049.5,18229.09863660163
65437,2022-06-20 12:00:00+00:00,22450.0,22419.338,18126.35215493368
65438,2022-06-20 13:00:00+00:00,22600.0,22290.163,18122.019852910784
65439,2022-06-20 14:00:00+00:00,22050.0,21836.238,18299.129680731447
65440,2022-06-20 15:00:00+00:00,21950.0,21527.013,18501.164804578035
65441,2022-06-20 16:00:00+00:00,21950.0,21586.963,18662.423086370145
65442,2022-06-20 17:00:00+00:00,21900.0,21631.363,18741.41356398654
65443,2022-06-20 18:00:00+00:00,21800.0,21528.813,18822.710534542537
65444,2022-06-20 19:00:00+00:00,21600.0,20824.913,18775.247371115976
65445,2022-06-20 20:00:00+00:00,20200.0,19713.475,18154.79488041388
65446,2022-06-20 21:00:00+00:00,18750.0,18314.975,17150.14883680339
65447,2022-06-20 22:00:00+00:00,17300.0,17184.213,16252.97125610028
65448,2022-06-20 23:00:00+00:00,16551.0,16528.938,15620.495503185446
65449,2022-06-21 00:00:00+00:00,16000.0,16158.375,14533.352996088764
65450,2022-06-21 01:00:00+00:00,16000.0,16135.65,14278.95727587321
65451,2022-06-21 02:00:00+00:00,15850.0,15799.438,13983.331167658213
65452,2022-06-21 03:00:00+00:00,16900.0,16273.213,14064.453961950978
65453,2022-06-21 04:00:00+00:00,20050.0,18400.388,14611.180612013883
65454,2022-06-21 05:00:00+00:00,21450.0,20267.35,15368.793338094634
65455,2022-06-21 06:00:00+00:00,22050.0,21246.85,16139.720798909228
65456,2022-06-21 07:00:00+00:00,22150.0,21649.35,16684.471865365973
65457,2022-06-21 08:00:00+00:00,22000.0,21358.125,17024.053204422078
65458,2022-06-21 09:00:00+00:00,22100.0,21724.8,17185.17597451702
65459,2022-06-21 10:00:00+00:00,22200.0,21836.025,17276.109421847144
65460,2022-06-21 11:00:00+00:00,22300.0,21809.188,17309.152733203868
65461,2022-06-21 12:00:00+00:00,22000.0,21122.35,17298.469838479657
65462,2022-06-21 13:00:00+00:00,21950.0,20947.963,17512.712775431944
65463,2022-06-21 14:00:00+00:00,21950.0,20819.45,17790.174396254068
65464,2022-06-21 15:00:00+00:00,21750.0,20881.813,18139.244768108
65465,2022-06-21 16:00:00+00:00,21600.0,21094.925,18434.87821243086
65466,2022-06-21 17:00:00+00:00,21700.0,21031.538,18677.88576200399
65467,2022-06-21 18:00:00+00:00,21600.0,21131.475,18852.487793465752
65468,2022-06-21 19:00:00+00:00,21400.0,20673.225,18970.499244846214
65469,2022-06-21 20:00:00+00:00,20350.0,19669.488,18603.337326528483
65470,2022-06-21 21:00:00+00:00,18900.0,18227.55,17813.9837719338
65471,2022-06-21 22:00:00+00:00,17300.0,17018.075,17036.007791268163
65472,2022-06-21 23:00:00+00:00,16551.0,16368.8,16461.48299192408
65473,2022-06-22 00:00:00+00:00,16100.0,15994.788,16172.49317770746
65474,2022-06-22 01:00:00+00:00,16100.0,15974.05,15928.221047828265
65475,2022-06-22 02:00:00+00:00,15800.0,15727.688,15638.926885082401
65476,2022-06-22 03:00:00+00:00,16750.0,16068.863,16626.843080695027
65477,2022-06-22 04:00:00+00:00,19950.0,18426.513,18551.457336968007
65478,2022-06-22 05:00:00+00:00,21300.0,20434.1,20260.357081857786
65479,2022-06-22 06:00:00+00:00,21900.0,21091.238,21480.836840429285
65480,2022-06-22 07:00:00+00:00,21950.0,21033.425,21845.68226175383
65481,2022-06-22 08:00:00+00:00,21950.0,20678.575,22132.81937570028
65482,2022-06-22 09:00:00+00:00,22050.0,21098.8,22325.572677315173
65483,2022-06-22 10:00:00+00:00,22200.0,21181.0,22667.246855367186
65484,2022-06-22 11:00:00+00:00,22200.0,21082.675,22558.876378558707
65485,2022-06-22 12:00:00+00:00,21850.0,20707.588,22265.17297807536
65486,2022-06-22 13:00:00+00:00,21750.0,21323.513,21983.416386773333
65487,2022-06-22 14:00:00+00:00,21700.0,21373.2,21616.59250607397
65488,2022-06-22 15:00:00+00:00,21550.0,21391.15,21523.24814835428
65489,2022-06-22 16:00:00+00:00,21450.0,21312.8,21542.269295402093
65490,2022-06-22 17:00:00+00:00,21550.0,21433.075,21652.234469239083
65491,2022-06-22 18:00:00+00:00,21550.0,21537.0,21430.829345011283
65492,2022-06-22 19:00:00+00:00,21350.0,21011.213,20663.413355994653
65493,2022-06-22 20:00:00+00:00,20250.0,20075.338,19516.723655391623
65494,2022-06-22 21:00:00+00:00,18800.0,18518.0,18231.520065550598
65495,2022-06-22 22:00:00+00:00,17700.0,17255.538,17236.519787250883
65496,2022-06-22 23:00:00+00:00,17051.0,16588.325,16630.477957864994
65497,2022-06-23 00:00:00+00:00,16500.0,16196.825,16178.533095870138
65498,2022-06-23 01:00:00+00:00,16500.0,16055.125,15938.776404260308
65499,2022-06-23 02:00:00+00:00,16300.0,15817.563,15779.711842109724
65500,2022-06-23 03:00:00+00:00,17300.0,16181.4,16496.527817312155
65501,2022-06-23 04:00:00+00:00,20300.0,18546.888,18080.09260741803
65502,2022-06-23 05:00:00+00:00,21700.0,20624.163,19500.41939893034
65503,2022-06-23 06:00:00+00:00,22300.0,21546.3,20622.050942631224
65504,2022-06-23 07:00:00+00:00,22300.0,21739.363,20881.90993767491
65505,2022-06-23 08:00:00+00:00,22400.0,21690.338,21047.66614899147
65506,2022-06-23 09:00:00+00:00,22700.0,21964.3,21166.504774429726
65507,2022-06-23 10:00:00+00:00,22950.0,22006.725,21232.71531080723
65508,2022-06-23 11:00:00+00:00,23000.0,21698.575,21029.702818579106
65509,2022-06-23 12:00:00+00:00,22650.0,21795.088,20684.18736201524
65510,2022-06-23 13:00:00+00:00,22650.0,21849.675,20553.15884482318
65511,2022-06-23 14:00:00+00:00,22350.0,21849.025,20474.291342872
65512,2022-06-23 15:00:00+00:00,22100.0,21853.563,20653.72837427424
65513,2022-06-23 16:00:00+00:00,22150.0,21640.338,20738.69860962695
65514,2022-06-23 17:00:00+00:00,22200.0,21681.013,20905.111889048996
65515,2022-06-23 18:00:00+00:00,22200.0,21815.913,20862.37358558154
65516,2022-06-23 19:00:00+00:00,21800.0,21275.95,20370.015089798744
65517,2022-06-23 20:00:00+00:00,20650.0,20349.588,19384.010307489494
65518,2022-06-23 21:00:00+00:00,19200.0,18842.5,18154.179512746345
65519,2022-06-23 22:00:00+00:00,17400.0,17460.725,17116.480391342906
65520,2022-06-23 23:00:00+00:00,16651.0,16534.738,16569.248476040462
65521,2022-06-24 00:00:00+00:00,16100.0,16224.038,16402.19826562667
65522,2022-06-24 01:00:00+00:00,16100.0,15995.275,16280.818771843755
65523,2022-06-24 02:00:00+00:00,15700.0,15733.4,16083.332041004609
65524,2022-06-24 03:00:00+00:00,16700.0,16178.388,16754.054268525826
65525,2022-06-24 04:00:00+00:00,19800.0,18575.15,18360.95544712318
65526,2022-06-24 05:00:00+00:00,21200.0,20879.038,19660.04974992362
65527,2022-06-24 06:00:00+00:00,21800.0,21676.275,20515.218443314938
65528,2022-06-24 07:00:00+00:00,22000.0,21551.913,20527.742851621348
65529,2022-06-24 08:00:00+00:00,22250.0,21351.45,20670.494780636676
65530,2022-06-24 09:00:00+00:00,22500.0,21533.113,20776.69188965112
65531,2022-06-24 10:00:00+00:00,22750.0,21553.9,20827.937688828923
65532,2022-06-24 11:00:00+00:00,22800.0,21327.75,20540.892541882655
65533,2022-06-24 12:00:00+00:00,22450.0,21017.838,20548.658644240386
65534,2022-06-24 13:00:00+00:00,22350.0,21478.388,20797.38386760489
65535,2022-06-24 14:00:00+00:00,22250.0,21568.088,20942.212500277674
65536,2022-06-24 15:00:00+00:00,22150.0,21692.65,21080.447721184537
65537,2022-06-24 16:00:00+00:00,21900.0,21579.45,21123.2616290087
65538,2022-06-24 17:00:00+00:00,21800.0,21609.013,21357.215489397404
65539,2022-06-24 18:00:00+00:00,21750.0,21369.8,21273.176012114145
65540,2022-06-24 19:00:00+00:00,21500.0,20857.938,20766.432180580323
65541,2022-06-24 20:00:00+00:00,20350.0,20111.263,19706.619773000228
65542,2022-06-24 21:00:00+00:00,18900.0,18770.888,18394.97252871951
65543,2022-06-24 22:00:00+00:00,17700.0,17556.35,17325.95718181388
65544,2022-06-24 23:00:00+00:00,16850.0,16716.088,16765.56130164254
65545,2022-06-25 00:00:00+00:00,16350.0,16229.875,16048.778786339124
65546,2022-06-25 01:00:00+00:00,16050.0,15959.188,15896.655006154664
65547,2022-06-25 02:00:00+00:00,15600.0,15398.65,15676.531817773335
65548,2022-06-25 03:00:00+00:00,15550.0,15274.688,16386.537429270214
65549,2022-06-25 04:00:00+00:00,17100.0,16268.538,17956.635569373535
65550,2022-06-25 05:00:00+00:00,18450.0,17501.925,19459.22441925586
65551,2022-06-25 06:00:00+00:00,19600.0,18722.288,20417.03600967223
65552,2022-06-25 07:00:00+00:00,20100.0,19355.325,20820.586764862368
65553,2022-06-25 08:00:00+00:00,20400.0,19202.888,21084.664113052313
65554,2022-06-25 09:00:00+00:00,20400.0,19325.45,21290.728634170704
65555,2022-06-25 10:00:00+00:00,20400.0,19316.1,21174.132026545733
65556,2022-06-25 11:00:00+00:00,20150.0,19565.438,21037.719021449288
65557,2022-06-25 12:00:00+00:00,19650.0,19057.0,20991.38986488809
65558,2022-06-25 13:00:00+00:00,19250.0,18970.663,21023.199004478032
65559,2022-06-25 14:00:00+00:00,19100.0,18966.6,21140.953954760796
65560,2022-06-25 15:00:00+00:00,19100.0,18993.713,21196.788597449682
65561,2022-06-25 16:00:00+00:00,19100.0,19103.988,21214.378376454868
65562,2022-06-25 17:00:00+00:00,19100.0,19051.1,21412.86798989559
65563,2022-06-25 18:00:00+00:00,19100.0,18871.438,21355.332822527853
65564,2022-06-25 19:00:00+00:00,18900.0,18653.3,20839.849907680735
65565,2022-06-25 20:00:00+00:00,18500.0,18080.45,19827.525521935626
65566,2022-06-25 21:00:00+00:00,17200.0,16822.838,18486.529245015765
65567,2022-06-25 22:00:00+00:00,15650.0,15700.075,17337.03968511524
65568,2022-06-25 23:00:00+00:00,14800.0,14941.525,16509.70287392599
65569,2022-06-26 00:00:00+00:00,14250.0,14468.188,16365.013060395617
65570,2022-06-26 01:00:00+00:00,14050.0,14207.638,16206.031644772567
65571,2022-06-26 02:00:00+00:00,13400.0,13671.575,16062.652550558476
65572,2022-06-26 03:00:00+00:00,13200.0,13525.125,16799.332626385134
65573,2022-06-26 04:00:00+00:00,14150.0,14169.713,18467.66706136418
65574,2022-06-26 05:00:00+00:00,15050.0,15233.188,19921.09204904743
65575,2022-06-26 06:00:00+00:00,16050.0,16193.838,20730.037656231932
65576,2022-06-26 07:00:00+00:00,16750.0,16766.875,20844.62791005669
65577,2022-06-26 08:00:00+00:00,17250.0,17140.025,20990.063264805343
65578,2022-06-26 09:00:00+00:00,17400.0,17299.0,21102.35106798313
65579,2022-06-26 10:00:00+00:00,17400.0,17279.575,21124.008678044796
65580,2022-06-26 11:00:00+00:00,17400.0,17062.75,20784.723350872315
65581,2022-06-26 12:00:00+00:00,17400.0,16857.15,20715.35504472706
65582,2022-06-26 13:00:00+00:00,17400.0,17147.188,20817.95422805102
65583,2022-06-26 14:00:00+00:00,17650.0,17479.613,20983.778104717934
65584,2022-06-26 15:00:00+00:00,17850.0,17826.563,21145.711799275326
65585,2022-06-26 16:00:00+00:00,18100.0,18038.263,21248.244807362433
65586,2022-06-26 17:00:00+00:00,18300.0,18145.2,21360.89615676714
65587,2022-06-26 18:00:00+00:00,18300.0,18111.0,21146.775664415167
65588,2022-06-26 19:00:00+00:00,18350.0,18151.9,20644.7452193028
65589,2022-06-26 20:00:00+00:00,18350.0,17918.25,19685.322160559874
65590,2022-06-26 21:00:00+00:00,17100.0,16730.763,18495.508685626577
65591,2022-06-26 22:00:00+00:00,15550.0,15716.413,17423.920267475332
65592,2022-06-26 23:00:00+00:00,14700.0,15078.213,16736.954475086084
65593,2022-06-27 00:00:00+00:00,14450.0,14776.925,14662.923892467337
65594,2022-06-27 01:00:00+00:00,14400.0,14650.588,14449.950297666852
65595,2022-06-27 02:00:00+00:00,14250.0,14553.55,14221.295620215451
65596,2022-06-27 03:00:00+00:00,15850.0,15216.4,14511.959776344966
65597,2022-06-27 04:00:00+00:00,19200.0,18169.988,15425.009945591013
65598,2022-06-27 05:00:00+00:00,21100.0,20754.688,16541.26033106917
65599,2022-06-27 06:00:00+00:00,22150.0,22046.45,17746.352879983493
65600,2022-06-27 07:00:00+00:00,22450.0,22422.875,18261.49562526848
65601,2022-06-27 08:00:00+00:00,23000.0,22310.275,18566.628592164867
65602,2022-06-27 09:00:00+00:00,23300.0,22570.863,18682.165329983356
65603,2022-06-27 10:00:00+00:00,23500.0,22732.975,18919.45016390851
65604,2022-06-27 11:00:00+00:00,23600.0,22549.375,18935.73108456389
65605,2022-06-27 12:00:00+00:00,23300.0,22529.3,18818.908073456558
65606,2022-06-27 13:00:00+00:00,23200.0,22590.5,18859.18233054606
65607,2022-06-27 14:00:00+00:00,23000.0,22516.9,18890.543002222017
65608,2022-06-27 15:00:00+00:00,22500.0,22508.788,19061.911393481154
65609,2022-06-27 16:00:00+00:00,22200.0,22505.175,19182.117736237473
65610,2022-06-27 17:00:00+00:00,22150.0,22489.463,19258.622523298516
65611,2022-06-27 18:00:00+00:00,22100.0,22317.713,19219.03613201041
65612,2022-06-27 19:00:00+00:00,21850.0,21836.188,19041.69285151973
65613,2022-06-27 20:00:00+00:00,20750.0,20788.25,18382.99108374692
65614,2022-06-27 21:00:00+00:00,19200.0,19181.0,17395.003799560298
65615,2022-06-27 22:00:00+00:00,17900.0,17852.825,16415.847470898898
65616,2022-06-27 23:00:00+00:00,17100.0,17194.963,15801.001444208798
65617,2022-06-28 00:00:00+00:00,16650.0,16868.125,14783.768818386094
65618,2022-06-28 01:00:00+00:00,16600.0,16625.875,14564.604365579073
65619,2022-06-28 02:00:00+00:00,16300.0,16311.075,14322.477254543912
65620,2022-06-28 03:00:00+00:00,17600.0,16697.85,14511.610932108513
65621,2022-06-28 04:00:00+00:00,20650.0,19197.938,15147.86034642591
65622,2022-06-28 05:00:00+00:00,22250.0,21369.85,16035.321401841833
65623,2022-06-28 06:00:00+00:00,23350.0,22492.625,16849.49354704901
65624,2022-06-28 07:00:00+00:00,23650.0,22810.238,17406.684808183127
65625,2022-06-28 08:00:00+00:00,24250.0,22637.725,17778.716920402716
65626,2022-06-28 09:00:00+00:00,24300.0,22890.088,17978.931641669864
65627,2022-06-28 10:00:00+00:00,24400.0,23003.5,18015.876227498644
65628,2022-06-28 11:00:00+00:00,24400.0,22718.988,17858.18837330231
65629,2022-06-28 12:00:00+00:00,24150.0,22639.438,17898.71605389388
65630,2022-06-28 13:00:00+00:00,24050.0,22588.725,18147.04860387766
65631,2022-06-28 14:00:00+00:00,23800.0,22498.163,18443.6898185159
65632,2022-06-28 15:00:00+00:00,23550.0,22281.238,18761.614244421682
65633,2022-06-28 16:00:00+00:00,23150.0,21927.575,18969.78343922059
65634,2022-06-28 17:00:00+00:00,23100.0,22123.625,19120.897530456205
65635,2022-06-28 18:00:00+00:00,22800.0,21882.85,19198.296566178033
65636,2022-06-28 19:00:00+00:00,22500.0,21448.313,19271.01754874929
65637,2022-06-28 20:00:00+00:00,21450.0,20513.863,18817.880038480405
65638,2022-06-28 21:00:00+00:00,19950.0,19067.15,17929.44836205581
65639,2022-06-28 22:00:00+00:00,18100.0,17749.438,17053.10925696326
65640,2022-06-28 23:00:00+00:00,17300.0,17035.388,16416.2374022399
65641,2022-06-29 00:00:00+00:00,16850.0,16624.788,16880.103321680603
65642,2022-06-29 01:00:00+00:00,16700.0,16597.95,16718.25238698269
65643,2022-06-29 02:00:00+00:00,16400.0,16293.35,16520.36545080456
65644,2022-06-29 03:00:00+00:00,17600.0,16767.3,17420.443159514078
65645,2022-06-29 04:00:00+00:00,20650.0,19135.75,19301.00194998017
65646,2022-06-29 05:00:00+00:00,22250.0,21296.1,21046.929023900004
65647,2022-06-29 06:00:00+00:00,23150.0,22241.475,22192.364333981925
65648,2022-06-29 07:00:00+00:00,23450.0,22450.213,22540.39055832455
65649,2022-06-29 08:00:00+00:00,23900.0,22523.8,22681.996086684336
65650,2022-06-29 09:00:00+00:00,23900.0,22656.138,22831.3016717313
65651,2022-06-29 10:00:00+00:00,24000.0,22577.05,22749.060311442656
65652,2022-06-29 11:00:00+00:00,24000.0,22667.663,22551.80216903423
65653,2022-06-29 12:00:00+00:00,23900.0,22532.088,22427.16473769888
65654,2022-06-29 13:00:00+00:00,23850.0,22509.238,22313.990785207505
65655,2022-06-29 14:00:00+00:00,23600.0,22879.075,22255.669287753182
65656,2022-06-29 15:00:00+00:00,23350.0,22841.525,22255.985250718804
65657,2022-06-29 16:00:00+00:00,22950.0,22189.1,22308.871072765367
65658,2022-06-29 17:00:00+00:00,22900.0,22311.875,22344.885712734977
65659,2022-06-29 18:00:00+00:00,22700.0,22225.5,22165.694935081607
65660,2022-06-29 19:00:00+00:00,22500.0,21851.863,21532.305575909588
65661,2022-06-29 20:00:00+00:00,21350.0,20695.288,20352.351379478867
65662,2022-06-29 21:00:00+00:00,19850.0,19145.075,18881.837479884132
65663,2022-06-29 22:00:00+00:00,18250.0,17848.963,17729.855472096722
65664,2022-06-29 23:00:00+00:00,17450.0,17087.575,17049.809419447043
65665,2022-06-30 00:00:00+00:00,17000.0,16676.65,16753.269428470994
65666,2022-06-30 01:00:00+00:00,16850.0,16651.0,16563.722883488386
65667,2022-06-30 02:00:00+00:00,16450.0,16520.013,16313.840257759603
65668,2022-06-30 03:00:00+00:00,17650.0,16710.413,17041.538905631467
65669,2022-06-30 04:00:00+00:00,20800.0,18944.2,18681.83726545592
65670,2022-06-30 05:00:00+00:00,22400.0,21107.775,20237.95042189212
65671,2022-06-30 06:00:00+00:00,23250.0,22252.363,21338.86739895922
65672,2022-06-30 07:00:00+00:00,23350.0,22579.5,21732.988684463024
65673,2022-06-30 08:00:00+00:00,23800.0,22765.138,21928.1772025706
65674,2022-06-30 09:00:00+00:00,23900.0,23056.875,22116.351771864793
65675,2022-06-30 10:00:00+00:00,24200.0,23304.175,22077.068453510372
65676,2022-06-30 11:00:00+00:00,24250.0,23168.075,21867.99130332858
65677,2022-06-30 12:00:00+00:00,23950.0,22775.638,21749.656238335403
65678,2022-06-30 13:00:00+00:00,23900.0,22817.688,21641.28176338999
65679,2022-06-30 14:00:00+00:00,23650.0,22998.663,21624.27182826121
65680,2022-06-30 15:00:00+00:00,23400.0,22760.45,21418.847691775787
65681,2022-06-30 16:00:00+00:00,23150.0,22632.563,21441.443297850725
65682,2022-06-30 17:00:00+00:00,23100.0,22839.55,21510.687331218756
65683,2022-06-30 18:00:00+00:00,22900.0,22647.15,21360.415804542703
65684,2022-06-30 19:00:00+00:00,22600.0,22065.775,20847.373801582744
65685,2022-06-30 20:00:00+00:00,21600.0,20946.925,19822.35068754197
65686,2022-06-30 21:00:00+00:00,20100.0,19345.363,18522.53573768743
65687,2022-06-30 22:00:00+00:00,18200.0,18099.675,17421.12434919672
65688,2022-06-30 23:00:00+00:00,17300.0,17380.988,16782.393159874307
65689,2022-07-01 00:00:00+00:00,16700.0,16981.163,16934.314555529556
65690,2022-07-01 01:00:00+00:00,16650.0,16783.225,16826.09100696299
65691,2022-07-01 02:00:00+00:00,16350.0,16507.0,16629.979012780546
65692,2022-07-01 03:00:00+00:00,17600.0,16890.525,17319.89358517659
65693,2022-07-01 04:00:00+00:00,20600.0,19271.863,18945.45889042957
65694,2022-07-01 05:00:00+00:00,22300.0,21465.338,20387.280332012553
65695,2022-07-01 06:00:00+00:00,23100.0,22743.4,21293.732706800067
65696,2022-07-01 07:00:00+00:00,23300.0,23094.85,21699.746648977292
65697,2022-07-01 08:00:00+00:00,23550.0,23166.275,21951.885872789957
65698,2022-07-01 09:00:00+00:00,23600.0,23472.55,21958.247559955118
65699,2022-07-01 10:00:00+00:00,23750.0,23513.788,21965.360636630474
65700,2022-07-01 11:00:00+00:00,23750.0,23273.9,21849.622672423913
65701,2022-07-01 12:00:00+00:00,23400.0,22968.575,21725.55033976525
65702,2022-07-01 13:00:00+00:00,23400.0,22947.975,21787.194467569487
65703,2022-07-01 14:00:00+00:00,23300.0,23055.9,22047.98622399876
65704,2022-07-01 15:00:00+00:00,23150.0,22384.238,21881.15552876304
65705,2022-07-01 16:00:00+00:00,22950.0,22019.763,21763.619584113472
65706,2022-07-01 17:00:00+00:00,22900.0,22159.325,21788.804934521322
65707,2022-07-01 18:00:00+00:00,22700.0,21763.863,21698.898373203232
65708,2022-07-01 19:00:00+00:00,22500.0,21147.263,21161.98186873999
65709,2022-07-01 20:00:00+00:00,21500.0,20093.775,20000.24871961092
65710,2022-07-01 21:00:00+00:00,20000.0,18583.613,18666.800344315237
65711,2022-07-01 22:00:00+00:00,17700.0,17336.85,17503.27885182671
65712,2022-07-01 23:00:00+00:00,16750.0,16674.138,16869.247527212912
65713,2022-07-02 00:00:00+00:00,16200.0,16306.925,17036.54806549268
65714,2022-07-02 01:00:00+00:00,15850.0,16130.475,16933.1185299751
65715,2022-07-02 02:00:00+00:00,15250.0,15703.888,16637.282153810436
